SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
2007166629000080,2007406266,000510,Y101,AXG4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG4A-CSF2121JA11,YCS,5F12,2007409210,000510,2021/07/19,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000090,2007406266,000520,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,,,,,,2021/08/06,,2021/10/26,
2007166629000100,2007406266,000530,Y101,AXG025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG025-CGSF2BA1AT212B-NNNNN/GRT/MU,YCS,5F12,2007409210,000530,2021/07/17,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000110,2007406266,000540,Y101,AXG4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG4A-CSF2121JA11,YCS,5F12,2007409210,000540,2021/07/19,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000120,2007406266,000550,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,,,,,,2021/08/06,,2021/10/26,
2007166629000130,2007406266,000560,Y101,AXG025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG025-CGSF2BA1AT212B-NNNNN/GRT/MU,YCS,5F12,2007409210,000560,2021/07/19,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000140,2007406266,000570,Y101,AXG4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG4A-CSF2121JA11,YCS,5F12,2007409210,000570,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000150,2007406266,000580,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,YCS,5F12,2007409210,000580,2021/07/21,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000160,2007406266,000590,Y101,AXG080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG080-CGSF2CA1AT212B-NNNNN/GRT/MU,YCS,5F12,2007409210,000590,2021/07/13,2021/08/06,2021/08/05,2021/10/26,Ship Out
2007166629000170,2007406266,000600,Y101,AXG4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG4A-CSF2121JA11,YCS,5F12,2007409210,000600,2021/07/14,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000180,2007406266,000610,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,YCS,5F12,2007409210,000610,2021/07/21,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000190,2007406266,000620,Y101,AXG080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG080-CGSF2CA1AT212B-NNNNN/GRT/MU,YCS,5F12,2007409210,000620,2021/07/14,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000200,2007406266,000630,Y101,AXG4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXG4A-CSF2121JA11,YCS,5F12,2007409210,000630,2021/07/14,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000210,2007406266,000640,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,YCS,5F12,2007409210,000640,2021/07/21,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000220,2007406266,000650,Y101,AXW065,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW065-CASF2CA1FH212B-1JA11/GRN/MU,YCS,5F12,2007409210,000650,2021/07/16,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000230,2007406266,000660,Y101,AXW065,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW065-CASF2CA1FH212B-1JA11/GRN/MU,YCS,5F12,2007409210,000660,2021/07/16,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000240,2007406266,000670,Y101,AXW025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW025-CWSF2BA1FH212B-NNNNN/GRN/MU,YCS,5F12,2007409210,000670,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000250,2007406266,000680,Y101,AXW4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW4A-CSF2121JA11,YCS,5F12,2007409210,000680,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000260,2007406266,000690,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,YCS,5F12,2007409210,000690,2021/07/21,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000270,2007406266,000700,Y101,AXW025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW025-CWSF2BA1FH212B-NNNNN/GRN/MU,YCS,5F12,2007409210,000700,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000280,2007406266,000710,Y101,AXW4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW4A-CSF2121JA11,YCS,5F12,2007409210,000710,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000290,2007406266,000720,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,YCS,5F12,2007409210,000720,2021/07/21,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000300,2007406266,000730,Y101,AXW025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW025-CWSF2BA1FH212B-NNNNN/GRN/MU,YCS,5F12,2007409210,000730,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000310,2007406266,000740,Y101,AXW4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW4A-CSF2121JA11,YCS,5F12,2007409210,000740,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000320,2007406266,000750,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,YCS,5F12,2007409210,000750,2021/07/21,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000330,2007406266,000760,Y101,AXW025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW025-CWSF2BA1FH212B-NNNNN/GRN/MU,YCS,5F12,2007409210,000760,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000340,2007406266,000770,Y101,AXW4A,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AXW4A-CSF2121JA11,YCS,5F12,2007409210,000770,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000350,2007406266,000780,Y101,AX01C,1,,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/09/30,2021/10/26,,1009,AX01C-A005,YCS,5F12,2007409210,000780,2021/07/21,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000450,2007406266,000010,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000010,2021/07/19,2021/08/06,2021/08/05,2021/10/26,Ship Out
2007166629000460,2007406266,000020,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000020,2021/07/19,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000470,2007406266,000030,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000030,2021/07/19,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000480,2007406266,000040,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000040,2021/07/20,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000490,2007406266,000050,Y101,DY200,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY200-JBZBA2-2D/KF2/Z,YCS,5F12,2007409210,000050,2021/07/13,2021/08/06,2021/08/02,2021/10/26,Ship Out
2007166629000500,2007406266,000060,Y101,DY050,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY050-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000060,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000510,2007406266,000070,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000070,2021/07/20,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000520,2007406266,000080,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA2-2D/KF2,,,,,,2021/08/06,,2021/10/26,
2007166629000530,2007406266,000090,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JBLBA1-2D/KF2,,,,,,2021/08/06,,2021/10/26,
2007166629000540,2007406266,000100,Y101,DY025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY025-JBLBA2-2D/KF2,YCS,5F12,2007409210,000100,2021/07/17,2021/08/06,2021/08/02,2021/10/26,Ship Out
2007166629000550,2007406266,000110,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000110,2021/07/17,2021/08/06,2021/08/02,2021/10/26,Ship Out
2007166629000560,2007406266,000120,Y101,DY150,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY150-JBZBA2-2D/KF2/Z,,,,,,2021/08/06,,2021/10/26,
2007166629000570,2007406266,000130,Y101,DY050,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY050-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000130,2021/07/20,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000580,2007406266,000140,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JXXBA1-2D/HY/KF2,YCS,5F12,2007409210,000140,2021/07/17,2021/08/06,2021/08/02,2021/10/26,Ship Out
2007166629000590,2007406266,000150,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA1-2D/KF2,YCS,5F12,2007409210,000150,2021/07/17,2021/08/06,2021/08/04,2021/10/26,Ship Out
2007166629000600,2007406266,000160,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA1-2D/KF2,,,,,,2021/08/06,,2021/10/26,
2007166629000610,2007406266,000170,Y101,DY050,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY050-JBLBA1-2D/KF2,,,,,,2021/08/06,,2021/10/26,
2007166629000620,2007406266,000180,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA1-2D/KF2,YCS,5F12,2007409210,000180,2021/07/19,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000630,2007406266,000190,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA1-2D/KF2,YCS,5F12,2007409210,000190,2021/07/19,2021/08/06,2021/08/04,2021/10/26,Ship Out
2007166629000640,2007406266,000200,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA1-2D/KF2,YCS,5F12,2007409210,000200,2021/07/19,2021/08/06,2021/08/04,2021/10/26,Ship Out
2007166629000650,2007406266,000210,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA1-2D/KF2,YCS,5F12,2007409210,000210,2021/07/19,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000660,2007406266,000430,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JBLBA1-2D/KF2,YCS,5F12,2007409210,000430,2021/07/20,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000670,2007406266,000220,Y101,DY100,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY100-JBLBA1-2D/KF2,YCS,5F12,2007409210,000220,2021/07/20,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000790,2007406266,000230,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA1-2D/HY/KF2,YCS,5F12,2007409210,000230,2021/07/17,2021/08/06,2021/08/02,2021/10/26,Ship Out
2007166629000800,2007406266,000240,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA1-2D/HY/KF2,YCS,5F12,2007409210,000240,2021/07/19,2021/08/06,2021/08/02,2021/10/26,Ship Out
2007166629000810,2007406266,000250,Y101,DY050,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY050-JBLBA1-2D/KF2,YCS,5F12,2007409210,000250,2021/07/19,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000820,2007406266,000260,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA1-2D/KF2,YCS,5F12,2007409210,000260,2021/07/20,2021/08/06,2021/08/05,2021/10/26,Ship Out
2007166629000830,2007406266,000270,Y101,DY025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY025-JBLBA1-2D/KF2,YCS,5F12,2007409210,000270,2021/07/17,2021/08/06,2021/08/04,2021/10/26,Ship Out
2007166629000840,2007406266,000280,Y101,DY050,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY050-JBLBA1-2D/KF2,YCS,5F12,2007409210,000280,2021/07/19,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000850,2007406266,000290,Y101,DY025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY025-JBLBA1-2D/KF2,YCS,5F12,2007409210,000290,2021/07/17,2021/08/06,2021/08/02,2021/10/26,Ship Out
2007166629000870,2007406266,000300,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000300,2021/07/20,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000880,2007406266,000310,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000310,2021/07/20,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000890,2007406266,000320,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000320,2021/07/21,2021/08/06,2021/08/21,2021/10/26,Ship Out
2007166629000900,2007406266,000330,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000330,2021/07/21,2021/08/06,2021/08/05,2021/10/26,Ship Out
2007166629000910,2007406266,000340,Y101,DY200,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY200-JBZBA2-2D/KF2/Z,,,,,,2021/08/06,,2021/10/26,
2007166629000920,2007406266,000350,Y101,DY050,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY050-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000350,2021/07/21,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000930,2007406266,000360,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000360,2021/07/21,2021/08/06,2021/08/21,2021/10/26,Ship Out
2007166629000940,2007406266,000370,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JBLBA2-2D/KF2,YCS,5F12,2007409210,000370,2021/07/21,2021/08/06,2021/08/05,2021/10/26,Ship Out
2007166629000950,2007406266,000380,Y101,DY080,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY080-JBLBA1-2D/KF2,YCS,5F12,2007409210,000380,2021/07/19,2021/08/06,2021/08/03,2021/10/26,Ship Out
2007166629000960,2007406266,000390,Y101,DY025,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY025-JBLBA2-2D/KF2,YCS,5F12,2007409210,000390,2021/07/19,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000970,2007406266,000400,Y101,DY040,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY040-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000400,2021/07/21,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166629000980,2007406266,000410,Y101,DY150,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY150-JBZBA2-2D/KF2/Z,,,,,,2021/08/06,,2021/10/26,
2007166629000990,2007406266,000420,Y101,DY050,1,B,L2Q00,4509076163,PHL2000276,C2Q00000,IN,2021/11/02,2021/10/26,,1009,DY050-JXXBA2-2D/HY/KF2,YCS,5F12,2007409210,000420,2021/07/21,2021/08/06,2021/08/06,2021/10/26,Ship Out
2007166893000010,2007166893,000010,Y113,PW482,1,,L2Q00,CQ-21A-S02,CQ-21A-S02,C2Q00000,IN,2021/02/14,,,1009,PW482-51,,,,,,2021/02/04,,2021/02/10,
2007167081000220,2007167081,000220,Y113,EJA210E,1,A,L2Q00,QR202101YIL_0001,QR202101YIL_0001,C2Q00000,IN,2021/02/19,,,1022,EJA210E-JMS4G-912EN-WA13C2TW00-B/KU22,,,,,,2021/01/28,,2021/01/29,
2007168593000010,2007168427,000010,Y102,SV2CPML,1,,L2Q00,4508738347,4508738347,C2Q00012,IN,2021/01/18,,,,SV2CPML-V1101-S0312,,,,,,,,,
2007171083000010,2007171331,000010,Y102,SV3NTMP001,1,,L2Q00,4508742047,4508742047,C2Q00012,IN,2021/01/19,,,,SV3NTMP001-S11-A5-N/UI03/WS01/WC15/GE/GW/S01,,,,,,,,,
2007174417000010,2007174446,000010,Y102,SV2CPML,1,,L2Q00,4508746104,4508746104,C2Q00012,IN,2021/01/20,,,,SV2CPML-V1101-S1012,,,,,,,,,
2007177728000010,2007177869,000010,Y102,SV3NTMF100,1,,L2Q00,4508750286,4508750286,C2Q00012,IN,2021/01/21,,,,SV3NTMF100-S11-N,,,,,,,,,
2007177728000040,2007177869,000040,Y102,SV2CPML,1,,L2Q00,4508750286,4508750286,C2Q00012,IN,2021/01/21,,,,SV2CPML-V11M7-S1406,,,,,,,,,
2007194046000010,2007194046,000010,Y113,E7042UD,1,,L2Q00,KOL/20/A/CA/64700,KOL/20/A/CA/64700,C2Q00000,IN,2021/02/10,,,1022,E7042UD,,,,,,2021/02/02,,2021/02/01,
2007195610000010,2007195799,000010,Y102,SV2CPML,1,,L2Q00,4508772708,4508772708,C2Q00012,IN,2021/01/28,,,,SV2CPML-V1107-S1314,,,,,,,,,
2007205103000010,2007205103,000010,Y113,CPA110Y,1,,L2Q00,YEC/TRX/0001/01/21,YEC/TRX/0001/01/21,C2Q00004,IN,2021/02/17,,,1022,CPA110Y-NMSNN-NNNNN,,,,,,2021/02/05,,2021/02/08,
2007206212000010,2007206362,000010,Y102,SV3NTMC002,1,,L2Q00,4508786748,4508786748,C2Q00012,IN,2021/02/02,,,,SV3NTMC002-T11-SV01-N/CFH01/WC14,,,,,,,,,
2007206212000020,2007206362,000020,Y102,SV3NTMC001,1,,L2Q00,4508786748,4508786748,C2Q00012,IN,2021/02/02,,,,SV3NTMC001-T11-SV01-N/WC14,,,,,,,,,
2007206212000030,2007206362,000030,Y102,SV3NTMC061,1,,L2Q00,4508786748,4508786748,C2Q00012,IN,2021/02/02,,,,SV3NTMC061-T11-SVE01-N,,,,,,,,,
2007206590000010,2007206706,000010,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000020,2007206706,000020,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000030,2007206706,000030,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000040,2007206706,000040,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000050,2007206706,000050,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000060,2007206706,000060,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000070,2007206706,000070,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000080,2007206706,000080,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000090,2007206706,000090,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000100,2007206706,000100,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000110,2007206706,000110,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000120,2007206706,000120,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000130,2007206706,000130,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000140,2007206706,000140,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000150,2007206706,000150,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T11-N,,,,,,,,,
2007206590000160,2007206706,000160,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T61-N,,,,,,,,,
2007206590000170,2007206706,000170,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T61-N,,,,,,,,,
2007206590000180,2007206706,000240,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-T61-N,,,,,,,,,
2007206590000190,2007206706,000180,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-TX1-N,,,,,,,,,
2007206590000200,2007206706,000190,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-TX1-N,,,,,,,,,
2007206590000210,2007206706,000200,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-TX1-N,,,,,,,,,
2007206590000220,2007206706,000210,Y102,SV3NTMF100,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMF100-TX1-N,,,,,,,,,
2007206590000230,2007206706,000220,Y102,SV3NTMP001,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMP001-S11-A5-N/WS01/WC01,,,,,,,,,
2007206590000240,2007206706,000230,Y102,SV3NTMP001,1,,L2Q00,4508787221,4508787221,C2Q00012,IN,2021/02/02,,,,SV3NTMP001-S11-B2-N/UI04/WS01/WC02/GE/GW,,,,,,,,,
2007210681000010,2007210681,000010,Y113,S2NN30D,1,A,L2Q00,4508742306,4508742306,C2Q00012,CA,2021/03/12,,,1009,S2NN30D-430101003,,,,,,2021/03/02,,2021/03/05,
2007210681000020,2007210681,000020,Y113,S2MMM843,2,A,L2Q00,4508742306,4508742306,C2Q00012,CA,2021/03/12,,,1009,S2MMM843-SS1030,,,,,,2021/03/02,,2021/03/05,
2007210681000030,2007210681,000030,Y113,S2BN1D,1,A,L2Q00,4508742306,4508742306,C2Q00012,CA,2021/03/09,,,1009,S2BN1D-11030,,,,,,2021/03/01,,2021/03/05,
