SAP Linkage No,Sales Order No,Sales Order Item No,Model,P/O  No.,"Customer's
P/O No.","End user
Country
Code",Qty,"Estimated
FOB","YHQ
Sales
Date",Remarks,MS Code,"Acknowledgment
Ex-Uenohara","Qty
Ex-Uenohara",YMG's Note
1006749682000090,2007904304,000090,D0114RZ,4509680254,4509680254,IN,600,2021/12/21,,,D0114RZ,,,-
1006749682000100,2007904304,000100,F9913TA,4509680254,4509680254,IN,300,2022/01/18,,,F9913TA,,,-
1006749682000110,2007904304,000110,F9341JS,4509680254,4509680254,IN,1000,2022/01/11,,,F9341JS,,,-
1006749682000120,2007904304,000120,F9900AU,4509680254,4509680254,IN,300,2022/01/11,,,F9900AU,,,-
1006749682000130,2007904304,000130,F9342NJ,4509680254,4509680254,IN,600,2022/01/11,,,F9342NJ,,,-
1006749682000140,2007904304,000140,F9340XX,4509680254,4509680254,IN,168,2022/01/11,,,F9340XX,,,-
1006749682000150,2007904304,000150,F9900GZ,4509680254,4509680254,IN,28000,2022/01/18,,,F9900GZ,,,4509681972-00010
1006749682000160,2007904304,000160,F9273CZ,4509680254,4509680254,IN,1000,2022/01/18,,,F9273CZ,,,-
1006752526000010,2007907318,000010,F9920TP,4509684068,4509684068,IN,180,2021/12/29,,,F9920TP,,,-
1006752526000020,2007907318,000020,F9920BQ,4509684068,4509684068,IN,180,2022/01/19,,,F9920BQ,,,-
1006763207000010,2007916322,000010,F9270BK,4509695911,4509695911,IN,2000,2022/01/24,,,F9270BK,,,4509699203-00010
1006763207000020,2007916322,000020,F9920LV,4509695911,4509695911,IN,240,2022/01/17,,,F9920LV,,,-
1006763207000030,2007916322,000030,F9920BQ,4509695911,4509695911,IN,180,2022/01/24,,,F9920BQ,,,-
1006763207000040,2007916322,000040,F9340SB,4509695911,4509695911,IN,700,2022/01/24,,,F9340SB,,,-
1006763207000050,2007916322,000050,F9341JA,4509695911,4509695911,IN,3000,2022/01/24,,,F9341JA,,,-
1006763207000060,2007916322,000060,D0114RZ,4509695911,4509695911,IN,600,2021/12/27,,,D0114RZ,,,-
1006766288000010,2007929546,000010,F9145YN,4509714108,4509714108,IN,10,2022/01/21,,,F9145YN,,,-
1006766538000010,2007920340,000010,F9300AF,4509700153,4509700153,IN,1000,2022/01/11,,,F9300AF,,,4509709516-00010
1006766538000020,2007920340,000020,F9300AF,4509700153,4509700153,IN,1000,2022/01/11,,,F9300AF,,,4509709517-00010
1006766538000030,2007920340,000030,F9900AC,4509700153,4509700153,IN,1200,2022/01/18,,,F9900AC,,,-
1006766538000040,2007920340,000040,F9341JS,4509700153,4509700153,IN,1000,2022/01/18,,,F9341JS,,,-
1006766538000050,2007920340,000050,F9341JQ,4509700153,4509700153,IN,1000,2022/01/25,,,F9341JQ,,,-
1006766538000060,2007920340,000060,F9341JQ,4509700153,4509700153,IN,1000,2022/01/25,,,F9341JQ,,,-
1006766538000070,2007920340,000070,F9900GE,4509700153,4509700153,IN,1000,2022/01/18,,,F9900GE,,,-
1006766538000080,2007920340,000080,F9900RE,4509700153,4509700153,IN,1000,2022/01/25,,,F9900RE,,,-
1006766538000090,2007920340,000090,F9300TE,4509700153,4509700153,IN,300,2022/01/25,,,F9300TE,,,-
1006766538000100,2007920340,000100,F9900RS,4509700153,4509700153,IN,1000,2022/01/25,,,F9900RS,,,-
1006766538000110,2007920340,000110,F9900GH,4509700153,4509700153,IN,3000,2022/01/11,,,F9900GH,,,4509709518-00010
1006766538000120,2007920340,000120,F9341JD,4509700153,4509700153,IN,2000,2022/01/25,,,F9341JD,,,-
1006766538000130,2007920340,000130,F9342NJ,4509700153,4509700153,IN,600,2022/01/18,,,F9342NJ,,,-
1006766538000140,2007920340,000140,F9900SF,4509700153,4509700153,IN,210,2022/01/25,,,F9900SF,,,-
1006766538000150,2007920340,000150,F9913QH,4509700153,4509700153,IN,320,2022/01/11,,,F9913QH,,,-
1006766538000160,2007920340,000160,F9900BC,4509700153,4509700153,IN,1200,2021/12/22,,,F9900BC,,,-
1006766538000170,2007920340,000170,F9341JE,4509700153,4509700153,IN,5000,2022/01/25,,,F9341JE,,,4509709519-00010
1006766538000180,2007920340,000180,F9900RG,4509700153,4509700153,IN,6000,2022/01/05,,,F9900RG,,,-
1006766538000200,2007920340,000200,F9900RE,4509700153,4509700153,IN,1000,2022/01/25,,,F9900RE,,,-
1006766538000210,2007920340,000210,D0114PB,4509700153,4509700153,IN,600,2022/01/11,,,D0114PB,,,-
1006766538000220,2007920340,000220,D0114PB,4509700153,4509700153,IN,600,2022/01/11,,,D0114PB,,,-
1006766538000230,2007920340,000230,F9342NJ,4509700153,4509700153,IN,600,2022/01/18,,,F9342NJ,,,-
1006766538000240,2007920340,000240,F9342NJ,4509700153,4509700153,IN,600,2022/01/18,,,F9342NJ,,,-
1006766538000250,2007920340,000250,F9910LS,4509700153,4509700153,IN,1120,2022/02/24,,,F9910LS,,,-
1006766538000260,2007920340,000260,F9920LV,4509700153,4509700153,IN,240,2022/01/18,,,F9920LV,,,-
1006766538000270,2007920340,000270,F9920LV,4509700153,4509700153,IN,240,2022/01/18,,,F9920LV,,,-
1006766538000280,2007920340,000280,F9900RS,4509700153,4509700153,IN,1000,2022/01/25,,,F9900RS,,,-
1006766538000290,2007920340,000290,F9900GC,4509700153,4509700153,IN,12000,2022/01/07,,,F9900GC,,,-
1006774299000080,2007926322,000080,F9341JX,4509710130,4509710130,IN,10,2022/01/20,,,F9341JX,,,-
1006774299000090,2007926322,000090,F9921AE,4509710130,4509710130,IN,36,2022/01/21,,,F9921AE,,,-
1006774299000100,2007926322,000100,F9921AE,4509710130,4509710130,IN,36,2022/01/21,,,F9921AE,,,-
1006774367000010,2007926391,000010,F9300TE,4509710057,4509710057,IN,1000,2022/02/02,,,F9300TE,,,-
1006774367000020,2007926391,000020,F9900TE,4509710057,4509710057,IN,84,2022/01/05,,,F9900TE,,,-
1006774367000030,2007926391,000030,F9340XX,4509710057,4509710057,IN,280,2022/01/26,,,F9340XX,,,-
1006774367000040,2007926391,000040,F9900SF,4509710057,4509710057,IN,840,2022/02/02,,,F9900SF,,,-
1006774367000050,2007926391,000050,F9273CZ,4509710057,4509710057,IN,2000,2022/02/02,,,F9273CZ,,,-
1006774367000060,2007926391,000060,D0117XL-A,4509710057,4509710057,IN,600,2022/01/26,,,D0117XL-A,,,4509717953-00010
1006775451000010,2007927634,000010,F9920LV,4509711692,4509711692,IN,240,2022/01/20,,,F9920LV,,,-
1006775451000020,2007927634,000020,F9275EF,4509711692,4509711692,IN,50,2022/01/17,,,F9275EF,,,-
1006775451000030,2007927634,000030,F9275ED,4509711692,4509711692,IN,50,2022/01/11,,,F9275ED,,,-
1006775451000040,2007927634,000040,F9275EG,4509711692,4509711692,IN,50,2022/01/17,,,F9275EG,,,-
1006775451000050,2007927634,000050,Y9400ET,4509711692,4509711692,IN,200,2022/01/13,,,Y9400ET,,,-
1006775451000060,2007927634,000060,F9300AF,4509711692,4509711692,IN,1000,2022/01/13,,,F9300AF,,,4509717732-00010
1006775451000070,2007927634,000070,F9920TS,4509711692,4509711692,IN,180,2022/01/20,,,F9920TS,,,-
1006775451000080,2007927634,000080,F9920BQ,4509711692,4509711692,IN,180,2022/01/27,,,F9920BQ,,,-
1006775451000090,2007927634,000090,F9920BN,4509711692,4509711692,IN,180,2022/01/27,,,F9920BN,,,-
1006775451000100,2007927634,000100,F9341JQ,4509711692,4509711692,IN,1000,2022/01/27,,,F9341JQ,,,-
1006775451000110,2007927634,000110,F9920TP,4509711692,4509711692,IN,180,2022/01/13,,,F9920TP,,,-
1006777888000010,2007929547,000010,F9900SK,4509714109,4509714109,IN,2400,2022/01/14,,,F9900SK,,,4509717738-00010
1006777888000020,2007929547,000020,F9900GE,4509714109,4509714109,IN,1000,2022/01/21,,,F9900GE,,,-
4509480310000030,2007738075,000030,A1116JW,4509480310,4509480310,IN,3000,2022/01/12,,,A1116JW,2021/12/30,,4509481613-00010
