SAP Linkage No,YHQ Sales Order No,yhq Sales Order Item No,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
4.51E+15,2007632343,70,Y101,CPA530Y,4,,L2Q00,4509351591,4509351591,C2Q00004,IN,9/10/2021,9/8/2021,,1022,CPA530Y-NBS7N-0NNNN/K2,YMG,5826,2007632569,70,8/30/2021,9/2/2021,9/2/2021,9/3/2021,Ship Out
4.51E+15,2007632343,80,Y101,CPA110Y,1,,L2Q00,4509351591,4509351591,C2Q00004,IN,9/15/2021,9/3/2021,,1022,CPA110Y-NFS5G-7NNNN,YMG,5826,2007632569,80,8/20/2021,9/7/2021,8/27/2021,8/31/2021,Ship Out
4.51E+15,2007633372,10,Y101,CPA430Y,2,,L2Q00,4509352365,4509352365,C2Q00004,IN,9/24/2021,9/10/2021,,1022,CPA430Y-NBT5J-9NNNN,YMG,5826,2007633713,10,8/27/2021,9/14/2021,9/3/2021,9/7/2021,Ship Out
4.51E+15,2007645592,10,Y101,CPA110Y,1,,L2Q00,4509364517,4509364517,C2Q00004,IN,9/24/2021,9/10/2021,,1022,CPA110Y-NLH5G-9NNNN,YMG,5826,2007645602,10,8/30/2021,9/14/2021,9/6/2021,9/7/2021,Ship Out
4.51E+15,2007645499,10,Y101,CPA110Y,2,,L2Q00,4509364518,4509364518,C2Q00004,IN,9/24/2021,9/10/2021,,1022,CPA110Y-NLA5J-9NNNN,YMG,5826,2007645604,10,8/30/2021,9/14/2021,9/6/2021,9/7/2021,Ship Out
4.51E+15,2007645499,20,Y101,CPA110Y,1,,L2Q00,4509364518,4509364518,C2Q00004,IN,9/24/2021,,,1022,CPA110Y-NMT5G-9NNNN/K3,YMG,5826,2007645604,20,9/7/2021,9/14/2021,,,
4.51E+15,2007645499,30,Y101,CPA110Y,1,,L2Q00,4509364518,4509364518,C2Q00004,IN,9/21/2021,9/10/2021,,1022,CPA110Y-NFS5G-9NNNN/A1,YMG,5826,2007645604,30,8/31/2021,9/10/2021,9/6/2021,9/7/2021,Ship Out
4.51E+15,2007658175,10,Y101,CPA110Y,1,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/24/2021,,,1022,CPA110Y-NFS5G-9NNNN,YMG,5826,2007658233,10,9/2/2021,9/14/2021,9/8/2021,9/9/2021,Ship Out
4.51E+15,2007658175,20,Y101,CPA110Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NHSNN-NNNNN,YMG,5826,2007658233,20,9/1/2021,9/7/2021,9/1/2021,9/3/2021,Ship Out
4.51E+15,2007658175,30,Y101,CPA110Y,15,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NHSNN-NNNNN,YMG,5826,2007658233,30,9/2/2021,9/7/2021,9/3/2021,9/3/2021,Ship Out
4.51E+15,2007658175,40,Y101,CPA110Y,23,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007658233,40,8/30/2021,9/7/2021,8/31/2021,8/31/2021,Ship Out
4.51E+15,2007658175,50,Y101,CPA110Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007658233,50,8/30/2021,9/7/2021,8/31/2021,8/31/2021,Ship Out
4.51E+15,2007658175,60,Y101,CPA110Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007658233,60,8/31/2021,9/7/2021,8/31/2021,9/1/2021,Ship Out
4.51E+15,2007658175,70,Y101,CPA110Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007658233,70,8/31/2021,9/7/2021,9/1/2021,9/1/2021,Ship Out
4.51E+15,2007658175,80,Y101,CPA110Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007658233,80,8/31/2021,9/7/2021,9/1/2021,9/1/2021,Ship Out
4.51E+15,2007658175,90,Y101,CPA110Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007658233,90,9/1/2021,9/7/2021,9/2/2021,9/3/2021,Ship Out
4.51E+15,2007658175,100,Y101,CPA110Y,2,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/29/2021,,,1022,CPA110Y-NMSNN-NNNNN/A1,YMG,5826,2007658233,100,9/7/2021,9/17/2021,9/7/2021,9/10/2021,Ship Out
4.51E+15,2007658175,110,Y101,CPA110Y,5,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA110Y-NVSNN-NNNNN,YMG,5826,2007658233,110,9/1/2021,9/7/2021,9/2/2021,9/3/2021,Ship Out
4.51E+15,2007658175,120,Y101,CPA430Y,8,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA430Y-NASNN-NNNNN,YMG,5826,2007658233,120,8/30/2021,9/7/2021,8/30/2021,8/31/2021,Ship Out
4.51E+15,2007658175,130,Y101,CPA430Y,3,,L2Q00,4509382694,4509382694,C2Q00004,IN,9/22/2021,,,1023,CPA430Y-NHSNN-NNNNN,YMG,5826,2007658233,130,8/30/2021,9/7/2021,8/30/2021,8/31/2021,Ship Out
4.51E+15,2007658175,140,Y101,CPA530Y,9,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/11/2021,,,1023,CPA530Y-NAS4N-0NNNN,YMG,5826,2007658233,140,,10/27/2021,,,
4.51E+15,2007658175,150,Y101,CPA530Y,3,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/11/2021,,,1023,CPA530Y-NAS7N-0NNNN,YMG,5826,2007658233,150,,10/27/2021,,,
4.51E+15,2007658175,160,Y101,CPA530Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/17/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007658233,160,,11/2/2021,,,
4.51E+15,2007658175,170,Y101,CPA530Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/17/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007658233,170,,11/2/2021,,,
4.51E+15,2007658175,180,Y101,CPA530Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/19/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007658233,180,,11/5/2021,,,
4.51E+15,2007658175,190,Y101,CPA530Y,25,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/19/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007658233,190,,11/5/2021,,,
4.51E+15,2007658175,200,Y101,CPA530Y,50,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/24/2021,,,1023,CPA530Y-NBS7N-0NNNN,YMG,5826,2007658233,200,,11/9/2021,,,
4.51E+15,2007658175,210,Y101,CPA530Y,22,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/19/2021,,,1023,CPA530Y-NBS7N-0NNNN,YMG,5826,2007658233,210,,11/5/2021,,,
4.51E+15,2007658175,220,Y101,CPA530Y,33,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/24/2021,,,1023,CPA530Y-NCS4N-0NNNN,YMG,5826,2007658233,220,,11/9/2021,,,
4.51E+15,2007658175,230,Y101,CPA530Y,2,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/11/2021,,,1023,CPA530Y-NCS7N-0NNNN,YMG,5826,2007658233,230,,10/27/2021,,,
4.51E+15,2007658175,240,Y101,CPA530Y,15,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/11/2021,,,1023,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658233,240,,10/27/2021,,,
4.51E+15,2007658175,250,Y101,CPA530Y,1,,L2Q00,4509382694,4509382694,C2Q00004,IN,11/11/2021,,,1023,CPA530Y-NDS7N-0NNNN,YMG,5826,2007658233,250,,10/27/2021,,,
4.51E+15,2007658302,10,Y101,CPA110Y,4,,L2Q00,4509382852,4509382852,C2Q00004,IN,9/24/2021,9/10/2021,,1022,CPA110Y-NFS5G-9NNNN,YMG,5826,2007658354,10,8/31/2021,9/14/2021,9/6/2021,9/7/2021,Ship Out
4.51E+15,2007658302,20,Y101,CPA110Y,3,,L2Q00,4509382852,4509382852,C2Q00004,IN,9/24/2021,9/10/2021,,1022,CPA110Y-NFS5G-9NNNN,YMG,5826,2007658354,20,8/31/2021,9/14/2021,9/6/2021,9/7/2021,Ship Out
4.51E+15,2007658302,30,Y101,CPA530Y,4,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,30,,11/4/2021,,,
4.51E+15,2007658302,40,Y101,CPA530Y,4,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,40,,11/4/2021,,,
4.51E+15,2007658302,50,Y101,CPA530Y,4,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,50,,11/4/2021,,,
4.51E+15,2007658302,60,Y101,CPA530Y,3,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,60,,11/4/2021,,,
4.51E+15,2007658302,70,Y101,CPA530Y,1,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NBS7N-0NNNN/A1,YMG,5826,2007658354,70,,11/4/2021,,,
4.51E+15,2007658302,80,Y101,CPA110Y,4,,L2Q00,4509382852,4509382852,C2Q00004,IN,9/24/2021,,,1022,CPA110Y-NFS5G-9NNNN,YMG,5826,2007658354,80,9/2/2021,9/14/2021,9/8/2021,9/9/2021,Ship Out
4.51E+15,2007658302,90,Y101,CPA530Y,3,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NAS4N-0NNNN,YMG,5826,2007658354,90,,11/4/2021,,,
4.51E+15,2007658302,100,Y101,CPA530Y,3,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NAS4N-0NNNN,YMG,5826,2007658354,100,,11/4/2021,,,
4.51E+15,2007658302,110,Y101,CPA530Y,3,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,110,,11/4/2021,,,
4.51E+15,2007658302,120,Y101,CPA530Y,3,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,120,,11/4/2021,,,
4.51E+15,2007658302,130,Y101,CPA530Y,3,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,130,,11/4/2021,,,
4.51E+15,2007658302,140,Y101,CPA530Y,2,,L2Q00,4509382852,4509382852,C2Q00004,IN,11/12/2021,,,1022,CPA530Y-NDS4N-0NNNN,YMG,5826,2007658354,140,,11/4/2021,,,
4.51E+15,2007661995,10,Y101,CPA110Y,1,,L2Q00,4509387354,4509387354,C2Q00004,IN,10/5/2021,,,1022,CPA110Y-NMD5G-9NNNN,YMG,5826,2007662013,10,,9/27/2021,,,
4.51E+15,2007675043,10,Y101,CPA430Y,4,,L2Q00,4509404038,4509404038,C2Q00004,IN,9/24/2021,,,1022,CPA430Y-NBSNN-NNNNN/K3,YMG,5826,2007675126,10,9/8/2021,9/14/2021,9/8/2021,9/9/2021,DIL
4.51E+15,2007675043,20,Y101,CPA430Y,3,,L2Q00,4509404038,4509404038,C2Q00004,IN,9/24/2021,,,1022,CPA430Y-NBSNN-NNNNN/K3,YMG,5826,2007675126,20,9/9/2021,9/14/2021,9/9/2021,9/10/2021,DIL
4.51E+15,2007675043,30,Y101,CPA430Y,3,,L2Q00,4509404038,4509404038,C2Q00004,IN,9/24/2021,,,1022,CPA430Y-NASNN-NNNNN/K3,YMG,5826,2007675126,30,9/10/2021,9/14/2021,9/13/2021,9/13/2021,DIL
4.51E+15,2007675043,40,Y101,CPA430Y,3,,L2Q00,4509404038,4509404038,C2Q00004,IN,9/24/2021,,,1022,CPA430Y-NHSNN-NNNNN/K3,YMG,5826,2007675126,40,9/10/2021,9/14/2021,9/13/2021,9/13/2021,DIL
4.51E+15,2007675130,10,Y101,CPA110Y,1,,L2Q00,4509404110,4509404110,C2Q00004,IN,10/11/2021,,,1022,CPA110Y-NHD5J-9NNNN,YMG,5826,2007675123,10,,10/1/2021,,,
4.51E+15,2007675130,20,Y101,CPA530Y,2,,L2Q00,4509404110,4509404110,C2Q00004,IN,9/28/2021,,,1022,CPA530Y-NDS4N-0NNNN/HG,YMG,5826,2007675123,20,9/13/2021,9/16/2021,,,
4.51E+15,2007688254,10,Y101,CPA530Y,5,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,10,9/9/2021,9/17/2021,,,
4.51E+15,2007688254,20,Y101,CPA530Y,5,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,20,9/9/2021,9/17/2021,,,
4.51E+15,2007688254,30,Y101,CPA530Y,5,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,30,9/9/2021,9/17/2021,,,
4.51E+15,2007688254,40,Y101,CPA530Y,5,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,40,9/9/2021,9/17/2021,,,
4.51E+15,2007688254,50,Y101,CPA530Y,5,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,50,9/9/2021,9/17/2021,,,
4.51E+15,2007688254,60,Y101,CPA530Y,5,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,60,9/9/2021,9/17/2021,,,
4.51E+15,2007688254,70,Y101,CPA530Y,5,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,70,9/9/2021,9/17/2021,,,
4.51E+15,2007688254,80,Y101,CPA530Y,2,,L2Q00,4509420305,4509420305,C2Q00004,IN,9/29/2021,,,1022,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688378,80,9/9/2021,9/17/2021,,,
4.51E+15,2007688377,10,Y101,CPA110Y,12,,L2Q00,4509420307,4509420307,C2Q00004,IN,10/15/2021,,,1023,CPA110Y-NFS5G-9NNNN,YMG,5826,2007688427,10,,10/1/2021,,,
4.51E+15,2007688377,20,Y101,CPA110Y,9,,L2Q00,4509420307,4509420307,C2Q00004,IN,10/15/2021,,,1023,CPA110Y-NFS5J-9NNNN,YMG,5826,2007688427,20,,10/1/2021,,,
4.51E+15,2007688377,30,Y101,CPA110Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,10/8/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007688427,30,9/10/2021,9/22/2021,9/13/2021,,Available
4.51E+15,2007688377,40,Y101,CPA110Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,10/8/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007688427,40,9/13/2021,9/22/2021,,,
4.51E+15,2007688377,50,Y101,CPA110Y,27,,L2Q00,4509420307,4509420307,C2Q00004,IN,10/8/2021,,,1023,CPA110Y-NMSNN-NNNNN,YMG,5826,2007688427,50,9/13/2021,9/22/2021,,,
4.51E+15,2007688377,60,Y101,CPA110Y,4,,L2Q00,4509420307,4509420307,C2Q00004,IN,10/8/2021,,,1023,CPA110Y-NVSNN-NNNNN,YMG,5826,2007688427,60,9/13/2021,9/22/2021,,,
4.51E+15,2007688377,70,Y101,CPA530Y,30,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NAS4N-0NNNN,YMG,5826,2007688427,70,,11/30/2021,,,
4.51E+15,2007688377,80,Y101,CPA530Y,2,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NAS7N-0NNNN,YMG,5826,2007688427,80,,11/30/2021,,,
4.51E+15,2007688377,90,Y101,CPA530Y,25,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,90,,11/30/2021,,,
4.51E+15,2007688377,100,Y101,CPA530Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,100,,11/30/2021,,,
4.51E+15,2007688377,110,Y101,CPA530Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,110,,11/30/2021,,,
4.51E+15,2007688377,120,Y101,CPA530Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,120,,11/30/2021,,,
4.51E+15,2007688377,130,Y101,CPA530Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,130,,11/30/2021,,,
4.51E+15,2007688377,140,Y101,CPA530Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,140,,11/30/2021,,,
4.51E+15,2007688377,150,Y101,CPA530Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,150,,11/30/2021,,,
4.51E+15,2007688377,160,Y101,CPA530Y,50,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS4N-0NNNN,YMG,5826,2007688427,160,,11/30/2021,,,
4.51E+15,2007688377,170,Y101,CPA530Y,35,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NBS7N-0NNNN,YMG,5826,2007688427,170,,11/30/2021,,,
4.51E+15,2007688377,180,Y101,CPA530Y,12,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NCS4N-0NNNN,YMG,5826,2007688427,180,,11/30/2021,,,
4.51E+15,2007688377,190,Y101,CPA530Y,11,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NCS7N-0NNNN,YMG,5826,2007688427,190,,11/30/2021,,,
4.51E+15,2007688377,200,Y101,CPA530Y,9,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NDS4N-0NNNN,YMG,5826,2007688427,200,,11/30/2021,,,
4.51E+15,2007688377,210,Y101,CPA530Y,2,,L2Q00,4509420307,4509420307,C2Q00004,IN,12/14/2021,,,1023,CPA530Y-NDS7N-0NNNN,YMG,5826,2007688427,210,,11/30/2021,,,
4.51E+15,2007691620,10,Y101,CPA430Y,1,,L2Q00,4509423761,4509423761,C2Q00004,IN,10/18/2021,,,1022,CPA430Y-NAT5G-9NNNN,YMG,5826,2007691650,10,,10/8/2021,,,
4.51E+15,2007691620,20,Y101,CPA530Y,4,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,20,,11/17/2021,,,
4.51E+15,2007691620,30,Y101,CPA110Y,4,,L2Q00,4509423761,4509423761,C2Q00004,IN,10/18/2021,,,1022,CPA110Y-NMD5G-9NNNN,YMG,5826,2007691650,30,,10/8/2021,,,
4.51E+15,2007691620,40,Y101,CPA110Y,2,,L2Q00,4509423761,4509423761,C2Q00004,IN,10/18/2021,,,1022,CPA110Y-NLA5G-9NNNN,YMG,5826,2007691650,40,,10/8/2021,,,
4.51E+15,2007691620,50,Y101,CPA110Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,10/18/2021,,,1022,CPA110Y-NMA5G-9NNNN,YMG,5826,2007691650,50,,10/8/2021,,,
4.51E+15,2007691620,60,Y101,CPA110Y,4,,L2Q00,4509423761,4509423761,C2Q00004,IN,10/18/2021,,,1022,CPA110Y-NMA5G-9NNNN,YMG,5826,2007691650,60,,10/8/2021,,,
4.51E+15,2007691620,70,Y101,CPA530Y,3,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,70,,11/17/2021,,,
4.51E+15,2007691620,80,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,80,,11/17/2021,,,
4.51E+15,2007691620,90,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,90,,11/17/2021,,,
4.51E+15,2007691620,100,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,100,,11/17/2021,,,
4.51E+15,2007691620,110,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,110,,11/17/2021,,,
4.51E+15,2007691620,120,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,120,,11/17/2021,,,
4.51E+15,2007691620,130,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,130,,11/17/2021,,,
4.51E+15,2007691620,140,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,140,,11/17/2021,,,
4.51E+15,2007691620,150,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,150,,11/17/2021,,,
4.51E+15,2007691620,160,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,160,,11/17/2021,,,
4.51E+15,2007691620,170,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,170,,11/17/2021,,,
4.51E+15,2007691620,180,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,180,,11/17/2021,,,
4.51E+15,2007691620,190,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,190,,11/17/2021,,,
4.51E+15,2007691620,200,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,200,,11/17/2021,,,
4.51E+15,2007691620,210,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,210,,11/17/2021,,,
4.51E+15,2007691620,220,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,220,,11/17/2021,,,
4.51E+15,2007691620,230,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,230,,11/17/2021,,,
4.51E+15,2007691620,240,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,240,,11/17/2021,,,
4.51E+15,2007691620,250,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NBH4N-0NNNN,YMG,5826,2007691650,250,,11/17/2021,,,
4.51E+15,2007691620,260,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NCH4N-0NNNN,YMG,5826,2007691650,260,,11/17/2021,,,
4.51E+15,2007691620,270,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NCH4N-0NNNN,YMG,5826,2007691650,270,,11/17/2021,,,
4.51E+15,2007691620,280,Y101,CPA530Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NCH4N-0NNNN,YMG,5826,2007691650,280,,11/17/2021,,,
4.51E+15,2007691620,290,Y101,CPA110Y,5,,L2Q00,4509423761,4509423761,C2Q00004,IN,10/18/2021,,,1022,CPA110Y-NHA5G-9NNNN,YMG,5826,2007691650,290,,10/8/2021,,,
4.51E+15,2007691620,300,Y101,CPA530Y,2,,L2Q00,4509423761,4509423761,C2Q00004,IN,11/26/2021,,,1022,CPA530Y-NAS4N-0NNNN/A1,YMG,5826,2007691650,300,,11/17/2021,,,
4.51E+15,2007705254,10,Y101,CPA430Y,4,,L2Q00,4509441395,4509441395,C2Q00004,IN,10/21/2021,,,1022,CPA430Y-NASNN-NNNNN/K3,YMG,5826,2007705422,10,,10/13/2021,,,
4.51E+15,2007705254,20,Y101,CPA430Y,4,,L2Q00,4509441395,4509441395,C2Q00004,IN,10/21/2021,,,1022,CPA430Y-NASNN-NNNNN/K3,YMG,5826,2007705422,20,,10/13/2021,,,
4.51E+15,2007705254,30,Y101,CPA430Y,4,,L2Q00,4509441395,4509441395,C2Q00004,IN,10/21/2021,,,1022,CPA430Y-NASNN-NNNNN/K3,YMG,5826,2007705422,30,,10/13/2021,,,
4.51E+15,2007705254,40,Y101,CPA530Y,2,,L2Q00,4509441395,4509441395,C2Q00004,IN,10/29/2021,,,1022,CPA530Y-NAS7N-0NNNN/K2,YMG,5826,2007705422,40,,10/21/2021,,,
4.51E+15,2007705254,50,Y101,CPA530Y,4,,L2Q00,4509441395,4509441395,C2Q00004,IN,10/29/2021,,,1022,CPA530Y-NBS7N-0NNNN/K2,YMG,5826,2007705422,50,,10/21/2021,,,
4.51E+15,2007705254,60,Y101,CPA530Y,4,,L2Q00,4509441395,4509441395,C2Q00004,IN,10/29/2021,,,1022,CPA530Y-NBS7N-0NNNN/K2,YMG,5826,2007705422,60,,10/21/2021,,,
