SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
2.01E+15,2007879594,440,Y101,C20FW,1,,L2Q00,4509651211,PMK20B0532,C2Q00000,IN,12/17/2021,12/15/2021,,1022,C20FW-PA-SN2NS-2F2HH6NNB-2A2SC-00N/MDW,YMG,5826,2007879664,440,12/3/2021,12/9/2021,12/9/2021,12/10/2021,Ship Out
2.01E+15,2007879594,450,Y101,C20FW,1,,L2Q00,4509651211,PMK20B0532,C2Q00000,IN,12/17/2021,12/15/2021,,1022,C20FW-SA-SN2NS-2F2HH6NNB-2A2SC-00N/MDW,YMG,5826,2007879664,450,12/3/2021,12/9/2021,12/9/2021,12/10/2021,Ship Out
2.01E+15,2007877335,10,Y101,EJX110A,1,A,L2Q00,4509648913,PMK20C0532,C2Q00000,IN,2/1/2022,,,1022,EJX110A-FMZ5G-912DB/KS26/A/MG1/T12/Z,YMG,5826,2007877384,10,,1/24/2022,,,
2.01E+15,2007877335,20,Y101,EJA438E,1,A,L2Q00,4509648913,PMK20C0532,C2Q00000,IN,1/7/2022,,,1022,EJA438E-JASCG-912EB-WA28C1SWD0-AA23/KS21/C3/M2W/T53,YMG,5826,2007877384,20,12/20/2021,12/24/2021,12/24/2021,12/24/2021,Ship Out
2.01E+15,2007877228,10,Y101,YTA610,1,A,L2Q00,4509648692,PMK20D0532,C2Q00000,IN,3/10/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007877282,10,12/27/2021,3/2/2022,,,
2.01E+15,2007877228,20,Y101,YTA610,1,A,L2Q00,4509648692,PMK20D0532,C2Q00000,IN,3/10/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007877282,20,12/27/2021,3/2/2022,,,
2.01E+15,2007877228,30,Y101,YTA610,1,A,L2Q00,4509648692,PMK20D0532,C2Q00000,IN,3/10/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007877282,30,12/27/2021,3/2/2022,,,
2.01E+15,2007880723,10,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,2/1/2022,,,1022,EJX110A-JFS5G-912EB/KS21/C3/MG1/T12,YMG,5826,2007880880,10,12/13/2021,1/24/2022,12/21/2021,,Available
2.01E+15,2007880723,20,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,2/1/2022,,,1022,EJX110A-FFS5G-912DB/KS26/A/MG1/T12/EE/DG1,YMG,5826,2007880880,20,12/13/2021,1/24/2022,12/22/2021,,Available
2.01E+15,2007880723,30,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-FMS5G-912DB/KS26/A/MG1/T13,YMG,5826,2007880880,30,12/8/2021,1/18/2022,12/10/2021,,Available
2.01E+15,2007880723,40,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-FMS5G-912DB/KS26/A/MG1/T13/EE/DG1,YMG,5826,2007880880,40,12/8/2021,1/18/2022,12/10/2021,,Available
2.01E+15,2007880723,50,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-FMS5G-912DB/KS26/A/MG1/T13/EE/DG1,YMG,5826,2007880880,50,12/8/2021,1/18/2022,12/10/2021,,Available
2.01E+15,2007880723,60,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-FMS5G-912DB/KS26/A/MG1/T13/EE/DG1,YMG,5826,2007880880,60,12/8/2021,1/18/2022,12/10/2021,,Available
2.01E+15,2007880723,70,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-JMS5G-912EB/KS21/C3/MG1/T13,YMG,5826,2007880880,70,12/9/2021,1/18/2022,12/13/2021,,Available
2.01E+15,2007880723,80,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-JMZ5G-912EB/KS21/C3/MG1/T12/Z,YMG,5826,2007880880,80,,1/18/2022,,,
2.01E+15,2007880723,90,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-JMZ5G-912EB/KS21/C3/MG1/T12/Z,YMG,5826,2007880880,90,,1/18/2022,,,
2.01E+15,2007880723,100,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-JMZ5G-912EB/KS21/C3/MG1/T12/Z,YMG,5826,2007880880,100,,1/18/2022,,,
2.01E+15,2007880723,110,Y101,EJA118E,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJA118E-JMSCG-912EB-WA43C2HW00-AA27/KS21/C3/M2W/T58,YMG,5826,2007880880,110,12/2/2021,12/15/2021,12/10/2021,12/10/2021,Ship Out
2.01E+15,2007880723,120,Y101,EJA118E,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/22/2021,,1022,EJA118E-FHSCG-912DB-WA23C1SW00-AA25/KS26/A/M2W/T56,YMG,5826,2007880880,120,12/9/2021,12/15/2021,12/15/2021,12/15/2021,Ship Out
2.01E+15,2007880723,130,Y101,EJA118E,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/22/2021,,1022,EJA118E-JHSCG-912EB-WA23C1SW00-AA25/KS21/C3/M2W/T56,YMG,5826,2007880880,130,12/7/2021,12/15/2021,12/13/2021,12/13/2021,Ship Out
2.01E+15,2007880723,140,Y101,EJA118E,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJA118E-JHSCG-912EB-WA23C2HW00-AA25/KS21/C3/M2W/T56,YMG,5826,2007880880,140,12/3/2021,12/15/2021,12/9/2021,12/9/2021,Ship Out
2.01E+15,2007880723,150,Y101,EJA510E,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,2/1/2022,,,1022,EJA510E-JBS4N-012EL/KF22/C3/T06/MA2/HAC,YMG,5826,2007880880,150,12/20/2021,1/24/2022,12/27/2021,,Available
2.01E+15,2007880723,160,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-FMS5G-912DB/KS26/A/MG1/T13/EE/DG1,YMG,5826,2007880880,160,12/9/2021,1/18/2022,12/13/2021,,Available
2.01E+15,2007880723,170,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-FMZ5G-912DB/KS26/A/MG1/T12/Z,YMG,5826,2007880880,170,,1/18/2022,,,
2.01E+15,2007880723,180,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,2/1/2022,,,1022,EJX110A-JFS5G-912EB/KS21/C3/MG1/T12,YMG,5826,2007880880,180,12/15/2021,1/24/2022,12/23/2021,,Available
2.01E+15,2007880723,190,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-JHZ5G-912EB/KS21/C3/MG1/T12/Z,YMG,5826,2007880880,190,,1/18/2022,,,
2.01E+15,2007880723,200,Y101,EJX430A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX430A-FAS5G-912DB/KS26/A/MG1/T01/EE/DG1,YMG,5826,2007880880,200,12/9/2021,1/18/2022,12/13/2021,,Available
2.01E+15,2007880723,210,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX530A-FCS4N-012DL/KS26/A/T07/MA2/EE/DG1,YMG,5826,2007880880,210,12/23/2021,1/18/2022,12/28/2021,,Available
2.01E+15,2007880723,220,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX530A-FCS4N-012DL/KS26/A/T07/MA2/EE/DG1,YMG,5826,2007880880,220,12/23/2021,1/18/2022,12/28/2021,,Available
2.01E+15,2007880723,230,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/12/2022,,,1022,EJX530A-FCZ4N-012DL/KS26/A/T07/MA2/Z,YMG,5826,2007880880,230,12/21/2021,12/28/2021,12/24/2021,12/24/2021,Ship Out
2.01E+15,2007880723,240,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/12/2022,,,1022,EJX530A-FCZ4N-012DL/KS26/A/T07/MA2/Z,YMG,5826,2007880880,240,12/21/2021,12/28/2021,12/24/2021,12/24/2021,Ship Out
2.01E+15,2007880723,250,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX530A-FDS4N-012DL/KS26/A/T08/MA2/EE/DG1,YMG,5826,2007880880,250,12/28/2021,1/18/2022,,,
2.01E+15,2007880723,260,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/12/2022,,,1022,EJX530A-JCZ4N-012EL/KS21/C3/T07/MA2/Z,YMG,5826,2007880880,260,12/22/2021,12/28/2021,12/27/2021,12/27/2021,Ship Out
2.01E+15,2007880723,270,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/12/2022,,,1022,EJX530A-JCZ4N-012EL/KS21/C3/T07/MA2/Z,YMG,5826,2007880880,270,12/22/2021,12/28/2021,12/27/2021,12/27/2021,Ship Out
2.01E+15,2007880723,280,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,10,,3/3/2022,,,
2.01E+15,2007880723,290,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,20,,3/3/2022,,,
2.01E+15,2007880723,300,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,30,,3/3/2022,,,
2.01E+15,2007880723,310,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,40,,3/3/2022,,,
2.01E+15,2007880723,320,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,50,,3/3/2022,,,
2.01E+15,2007880723,330,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,60,,3/3/2022,,,
2.01E+15,2007880723,340,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,70,,3/3/2022,,,
2.01E+15,2007880723,350,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,80,,3/3/2022,,,
2.01E+15,2007880723,360,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,90,,3/3/2022,,,
2.01E+15,2007880723,370,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,100,,3/3/2022,,,
2.01E+15,2007880723,380,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,110,,3/3/2022,,,
2.01E+15,2007880723,390,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,120,,3/3/2022,,,
2.01E+15,2007880723,400,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,130,,3/3/2022,,,
2.01E+15,2007880723,410,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,140,,3/3/2022,,,
2.01E+15,2007880723,420,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,150,,3/3/2022,,,
2.01E+15,2007880723,430,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,160,,3/3/2022,,,
2.01E+15,2007880723,440,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,170,,3/3/2022,,,
2.01E+15,2007880723,450,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,180,,3/3/2022,,,
2.01E+15,2007880723,460,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,190,,3/3/2022,,,
2.01E+15,2007880723,470,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,200,,3/3/2022,,,
2.01E+15,2007880723,480,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,210,,3/3/2022,,,
2.01E+15,2007880723,490,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,220,,3/3/2022,,,
2.01E+15,2007880723,500,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,230,,3/3/2022,,,
2.01E+15,2007880723,510,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,240,,3/3/2022,,,
2.01E+15,2007880723,520,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,250,,3/3/2022,,,
2.01E+15,2007880723,530,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,260,,3/3/2022,,,
2.01E+15,2007880723,540,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,270,,3/3/2022,,,
2.01E+15,2007880723,550,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-JA2A2DN/C3/KU2,YCS,5F12,2007880920,280,,3/3/2022,,,
2.01E+15,2007880723,560,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,290,,3/3/2022,,,
2.01E+15,2007880723,570,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,300,,3/3/2022,,,
2.01E+15,2007880723,580,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,310,,3/3/2022,,,
2.01E+15,2007880723,590,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,320,,3/3/2022,,,
2.01E+15,2007880723,600,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,330,,3/3/2022,,,
2.01E+15,2007880723,610,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,340,,3/3/2022,,,
2.01E+15,2007880723,620,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,350,,3/3/2022,,,
2.01E+15,2007880723,630,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,360,,3/3/2022,,,
2.01E+15,2007880723,640,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,370,,3/3/2022,,,
2.01E+15,2007880723,650,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,380,,3/3/2022,,,
2.01E+15,2007880723,660,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,390,,3/3/2022,,,
2.01E+15,2007880723,670,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,400,,3/3/2022,,,
2.01E+15,2007880723,680,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,410,,3/3/2022,,,
2.01E+15,2007880723,690,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,420,,3/3/2022,,,
2.01E+15,2007880723,700,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,430,,3/3/2022,,,
2.01E+15,2007880723,710,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,440,,3/3/2022,,,
2.01E+15,2007880723,720,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,450,,3/3/2022,,,
2.01E+15,2007880723,730,Y101,YTA610,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/13/2022,,,1009,YTA610-FA2A2DN/A/KU25,YCS,5F12,2007880920,460,,3/3/2022,,,
2.01E+15,2007880723,740,Y101,EJA438E,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/22/2021,,1022,EJA438E-JASCG-912EB-WA28C1SWD0-AA23/KS21/C3/M2W/T53,YMG,5826,2007880880,280,12/7/2021,12/15/2021,12/13/2021,12/13/2021,Ship Out
2.01E+15,2007880723,750,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,2/1/2022,,,1022,EJX110A-FFS5G-912DB/KS26/A/MG1/T12,YMG,5826,2007880880,290,12/14/2021,1/24/2022,12/22/2021,,Available
2.01E+15,2007880723,760,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX110A-FHS5G-912DB/KS26/A/MG1/T13/EE/DG1,YMG,5826,2007880880,300,12/9/2021,1/18/2022,12/13/2021,,Available
2.01E+15,2007880723,770,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,2/1/2022,,,1022,EJX110A-FHZ5G-912DB/KS26/A/MG1/T12/Z,YMG,5826,2007880880,310,,1/24/2022,,,
2.01E+15,2007880723,780,Y101,EJX110A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,2/1/2022,,,1022,EJX110A-JFS5G-912EB/KS21/C3/MG1/T12,YMG,5826,2007880880,320,12/14/2021,1/24/2022,12/22/2021,,Available
2.01E+15,2007880723,790,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,1/26/2022,,,1022,EJX530A-FCS4N-012DL/KS26/A/T07/MA2/EE/DG1,YMG,5826,2007880880,330,12/23/2021,1/18/2022,12/29/2021,,Available
2.01E+15,2007880723,1090,Y101,EJX530A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,3/24/2022,,,1022,EJX530A-FCZ4N-012DL/KS26/A/T07/MA2/Z,YMG,5826,2007880880,620,,3/15/2022,,,
2.01E+15,2007880723,800,Y101,EJXC40A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJXC40A-DSSRTLTLG-NN/EC1/T06,YMG,5826,2007880880,340,11/30/2021,12/15/2021,12/7/2021,12/8/2021,Ship Out
2.01E+15,2007880723,810,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-PBS4N-012EN/KS24/C3,YMG,5826,2007880880,350,11/30/2021,12/15/2021,12/7/2021,12/8/2021,Ship Out
2.01E+15,2007880723,820,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-SBS4N-017NN/KS24,YMG,5826,2007880880,360,11/30/2021,12/15/2021,12/7/2021,12/8/2021,Ship Out
2.01E+15,2007880723,830,Y101,EJXC40A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJXC40A-D55RWSWSB-NN/EC1/T51,YMG,5826,2007880880,370,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,840,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-PBSPN-012EN/KS24/C3,YMG,5826,2007880880,380,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,850,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-SBSPN-017NN/KS24,YMG,5826,2007880880,390,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,860,Y101,C20FW,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,C20FW-PB-SN2NS-3F1SS9NNB-3A2SC-00N/MDW,YMG,5826,2007880880,400,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,870,Y101,C20FW,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,C20FW-SB-SN2NS-3F1SS9NNB-3A2SC-00N/MDW,YMG,5826,2007880880,410,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,880,Y101,EJXC40A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJXC40A-D55RWSWSA-NN/EC1/T51,YMG,5826,2007880880,420,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,890,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-PBSPN-012EN/KS24/C3,YMG,5826,2007880880,430,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,900,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-SBSPN-017NN/KS24,YMG,5826,2007880880,440,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,910,Y101,C20FW,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,C20FW-PA-SN2NS-2F1SS6NNB-2A2SC-00N/MDW,YMG,5826,2007880880,450,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,920,Y101,C20FW,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,C20FW-SA-SN2NS-2F1SS6NNB-2A2SC-00N/MDW,YMG,5826,2007880880,460,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,930,Y101,EJXC40A,1,A,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJXC40A-D55RWHWHA-NN/EC1/T51,YMG,5826,2007880880,470,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,940,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-PBSPN-012EN/KS24/C3,YMG,5826,2007880880,480,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,950,Y101,EJX530A,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,EJX530A-SBSPN-017NN/KS24,YMG,5826,2007880880,490,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,960,Y101,C20FW,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,C20FW-PA-SN2NS-2F1HS6NNB-2A2SC-00N/MDW,YMG,5826,2007880880,500,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
2.01E+15,2007880723,970,Y101,C20FW,1,,L2Q00,4509652565,PMK20E0532,C2Q00000,IN,12/23/2021,12/17/2021,,1022,C20FW-SA-SN2NS-2F1HS6NNB-2A2SC-00N/MDW,YMG,5826,2007880880,510,11/26/2021,12/15/2021,12/2/2021,12/8/2021,Ship Out
